Target,Source,Weight
0,3,30
0,19,30
0,30,30
0,32,30
0,33,30
0,59,30
0,78,30
0,90,30
0,110,30
0,113,30
0,114,30
0,135,30
0,138,30
0,169,30
0,187,30
0,196,30
0,204,30
0,230,30
0,246,30
0,258,30
0,339,30
0,372,30
0,404,30
0,416,30
0,439,30
0,480,30
0,482,30
0,58,30
0,103,30
0,277,30
0,367,30
0,371,30
0,369,30
1,86,30
1,96,30
1,99,30
1,104,30
1,134,30
1,175,30
1,218,30
1,221,30
1,224,30
1,233,30
1,251,30
1,290,30
1,317,30
1,355,30
1,375,30
1,380,30
1,424,30
1,41,30
1,229,30
1,450,30
1,468,30
1,52,30
1,308,30
1,378,30
1,140,30
1,430,30
1,35,30
1,387,30
1,379,30
2,7,30
2,12,30
2,15,30
2,18,30
2,25,30
2,39,30
2,53,30
2,106,30
2,130,30
2,147,30
2,154,30
2,176,30
2,185,30
2,188,30
2,205,30
2,248,30
2,275,30
2,307,30
2,328,30
2,337,30
2,349,30
2,356,30
2,166,30
2,170,30
2,214,30
2,388,30
2,425,30
2,433,30
2,43,30
2,68,30
2,306,30
3,70,30
3,73,30
3,87,30
3,89,30
3,98,30
3,100,30
3,124,30
3,129,30
3,143,30
3,144,30
3,186,30
3,217,30
3,223,30
3,235,30
3,274,30
3,299,30
3,400,30
3,402,30
3,412,30
3,436,30
3,444,30
3,446,30
3,461,30
3,485,30
3,177,30
3,301,30
3,336,30
3,342,30
3,20,30
3,46,30
3,174,30
3,281,30
3,61,30
3,396,30
3,464,30
3,423,30
3,10,30
4,20,30
4,34,30
4,48,30
4,63,30
4,71,30
4,72,30
4,85,30
4,94,30
4,97,30
4,102,30
4,142,30
4,207,30
4,208,30
4,219,30
4,226,30
4,243,30
4,249,30
4,252,30
4,270,30
4,316,30
4,385,30
4,386,30
4,392,30
4,478,30
4,489,30
4,495,30
4,498,30
4,47,30
4,239,30
4,256,30
4,407,30
4,438,30
4,259,30
4,112,30
4,285,30
4,164,30
4,451,30
5,46,30
5,56,30
